FIRMWARE REVISION HISTORY,ZW3004 / 14295,Enbrighten-GE,"In-Wall Smart Toggle Dimmer, 500S"
Manufacturer ID,0x0063,,
Product Type ID,0x4944,,
Product ID,0x3130,,
VERSION,Z-Wave Devkit,Changes,Date Code
5.21,6.51.08,1. Original Release Firmware,1651
5.26,6.51.08,1. Added parameter 16,1848
,,2. Added paramter 19 for alternate exclusion,
,,3. Modiffied the 3-way function,
,,4. Added parameter 20,
